name,place,lon,lat,elevation_m,at_risk
Cuesta de La Villa,suburb,-16.503737,28.4162313,336.0,False
La Florida,suburb,-16.5017707,28.3885357,532.0,False
Verada Bajamar,hamlet,-17.7736243,28.8146349,141.0,False
Ibo Alfaro,hamlet,-17.1989179,28.1671582,203.0,False
Las Montañetas,hamlet,-16.6718218,28.3818045,301.0,False
La Caldera,hamlet,-16.7174615,28.0727381,122.0,False
Monteforte,hamlet,-17.203583,28.1483809,334.0,False
Guía,neighbourhood,-16.4635284,28.4426798,365.0,False
El Atajo,hamlet,-17.1596977,28.1165874,170.0,False
Palmarejo,hamlet,-17.1893025,28.171511,72.0,False
Ramírez,hamlet,-17.7731519,28.8124304,185.0,False
La Caleta,hamlet,-17.886283,27.8027954,36.0,False
El Cabrito,hamlet,-17.143878,28.0638458,7.0,False
El Tabaibal,hamlet,-17.1929806,28.1746903,253.0,False
San Pedro,hamlet,-17.7770771,28.7891601,391.0,False
Lomo de Los Gomeros,hamlet,-17.7645063,28.7166908,487.0,False
Jerduñe,hamlet,-17.1924153,28.0926274,788.0,False
El Pinar,neighbourhood,-17.9336345,28.7030964,975.0,False
El Durazno,neighbourhood,-16.5359476,28.405181,158.0,False
Cruz del Villero,locality,-16.4195694,28.4380913,1017.0,False
Sonnenland,suburb,-15.6025601,27.7601078,61.0,False
Lomo de Los Santos,hamlet,-15.6153421,28.0006755,1092.0,False
Barranco de las Madres,hamlet,-15.5735754,28.0822794,483.0,False
Playa del Águila,hamlet,-15.5308183,27.7746274,27.0,False
Hoya de Tunte,hamlet,-15.5701586,27.9225175,833.0,False
Coruña,hamlet,-15.6671694,28.0336642,1040.0,False
La Asomada,neighbourhood,-13.9091133,28.5130245,258.0,False
Galas,hamlet,-15.5798024,28.0155464,1389.0,False
Parral Grande,hamlet,-15.5441596,27.9059224,602.0,False
Molino de Agua,hamlet,-15.7725885,27.9803489,98.0,False
Doramas,hamlet,-15.5888072,28.078938,832.0,False
Albercón,neighbourhood,-15.8033296,27.9916124,74.0,False
Sardina,neighbourhood,-15.4702418,27.8488712,169.0,False
El Hornillo,hamlet,-15.531392,28.0622275,522.0,False
Palo,hamlet,-15.5758711,28.1195861,409.0,False
Tecén,hamlet,-15.4602746,27.9895492,312.0,False
Los Dolores,hamlet,-15.5486488,28.1302266,220.0,False
Tesjuates,neighbourhood,-13.938553,28.490594,181.0,False
Timagada,hamlet,-15.6271448,27.9703841,1160.0,False
Pie de la Cuesta,hamlet,-15.7107624,27.8990254,312.0,False
Paso María de Los Santos,hamlet,-15.61352,28.1109709,580.0,False
Tesejerague,neighbourhood,-14.1108149,28.2823518,186.0,False
Las Caletas,hamlet,-13.5116404,28.9819636,8.0,False
La Higuera Canaria,neighbourhood,-15.4345272,28.0098411,196.0,False
Los Quintanas,suburb,-15.6605817,28.1202534,193.0,False
Campo de Golf,suburb,-15.5874545,27.7532329,21.0,False
Cardones,suburb,-15.5091241,28.1305124,201.0,False
Barranco del Cura,hamlet,-15.7299706,27.8079859,71.0,False
Casa Pastores,suburb,-15.4515186,27.8524716,122.0,False
Saucillo,neighbourhood,-15.6412966,28.0937171,763.0,False
Vega de Tegoyo,hamlet,-13.6813385,28.9732337,319.0,False
Marmolejos,suburb,-15.6573835,28.1342734,111.0,False
El Doctoral,neighbourhood,-15.4528244,27.8327037,95.0,False
Trasmontaña,neighbourhood,-15.5184687,28.1340471,192.0,False
Molino de Viento,hamlet,-15.7814285,27.976545,127.0,False
Lomo del Cementerio,suburb,-15.4199921,27.9866089,166.0,False
Tres Barrios,suburb,-15.5224844,28.1438601,98.0,False
Las Rosadas,hamlet,-15.5636892,28.0558803,744.0,False
La Degollada,hamlet,-15.620401,28.0001136,1024.0,False
Los Palmitos,hamlet,-15.6142943,27.8374724,449.0,False
Los Espinos,neighbourhood,-15.7924646,27.9868786,84.0,False
Lugarejos,hamlet,-15.6719445,28.0460891,892.0,False
Horno de la Teja,hamlet,-15.7137868,27.895399,311.0,False
Los Caserones,suburb,-15.4254743,28.0101529,211.0,False
Luis Verde,neighbourhood,-15.4844644,27.9921752,503.0,False
Las Casillas,hamlet,-15.733013,27.871839,200.0,False
San José de las Longueras,suburb,-15.4254,27.9955045,177.0,False
Tarajalillo,hamlet,-15.5167657,27.7823323,14.0,False
El Risco,neighbourhood,-15.5608841,28.1064573,504.0,False
Agualatente,hamlet,-15.5743382,27.9441653,1119.0,False
San José de Las Vegas,neighbourhood,-15.4915156,28.033391,532.0,False
Monte León,hamlet,-15.6158044,27.8219946,554.0,False
La Geria,hamlet,-13.7145061,28.9689848,318.0,False
Tinocas,neighbourhood,-15.4878418,28.1344948,63.0,False
Los Olivos,hamlet,-15.4909097,28.040638,454.0,False
Los Llanos de Agaete,hamlet,-15.6866187,28.1017604,239.0,False
Las Marciegas,hamlet,-15.8142308,27.9973823,20.0,False
Taigüy,hamlet,-15.6765211,27.9643729,638.0,False
Los Toscales,hamlet,-15.5805167,28.1322531,294.0,False
Los Peñones,hamlet,-15.6608152,27.8392435,156.0,False
Huertas del Palmar,neighbourhood,-15.5368915,28.0815121,528.0,False
Barranco,hamlet,-15.5901877,28.0546793,806.0,False
La Sorrueda,hamlet,-15.5396665,27.8900435,466.0,False
El Caidero,hamlet,-15.6712536,27.8852315,295.0,False
Caldereta,hamlet,-13.8805741,28.585982,170.0,False
Guisguey,hamlet,-13.8788174,28.5577909,98.0,False
Zamora,neighbourhood,-15.5717045,28.0546146,926.0,False
La Majadilla,neighbourhood,-15.4053266,28.0170313,103.0,False
La Solana,neighbourhood,-15.4575334,28.0098784,294.0,False
Las Casillas,hamlet,-15.5155453,27.9908632,725.0,False
Las Mejías,neighbourhood,-15.43236,27.9259077,262.0,False
La Hoya,hamlet,-13.8131331,28.9389331,47.0,False
Parque Holandés,suburb,-13.8391332,28.604776,45.0,False
Las Lagunetas,neighbourhood,-15.5756772,28.0049119,1197.0,False
Cambalud,neighbourhood,-15.5448753,28.1290681,226.0,False
Lomo de la Palma,isolated_dwelling,-15.6528912,27.9065334,909.0,False
Tara,neighbourhood,-15.4254739,28.0013022,176.0,False
Las Moradas,hamlet,-15.6269347,27.9804539,1084.0,False
Los Moriscos,hamlet,-15.4075699,27.9390999,93.0,False
Era de Mota,neighbourhood,-15.5060366,27.9824347,716.0,False
La Matilla,hamlet,-13.958734,28.5600378,357.0,False
El Lomo,neighbourhood,-15.5753414,28.041247,1087.0,False
La Pardilla,suburb,-15.3912826,28.0144638,53.0,False
El Roque,hamlet,-15.6555513,27.9932146,963.0,False
Valle de San Roque de Valsequillo,neighbourhood,-15.4678775,28.0079679,379.0,False
La Goleta,neighbourhood,-15.4420787,27.8823797,122.0,False
El Gamonal Alto,hamlet,-15.5122932,28.0178632,655.0,False
Espartero,neighbourhood,-15.5332916,28.0453954,787.0,False
Montaña Los Vélez,suburb,-15.4112006,27.9016915,82.0,False
San Fernando,neighbourhood,-15.5840532,28.091207,662.0,False
Los Estancos,neighbourhood,-13.9119557,28.5272873,276.0,False
Padilla,neighbourhood,-15.5520816,28.1068652,453.0,False
Montaña La Data,suburb,-15.6131091,27.7891819,195.0,False
Calderín,hamlet,-15.6145017,27.7660659,99.0,False
El Palmital,neighbourhood,-15.45317,28.0171958,409.0,False
Caserón,hamlet,-15.5768691,28.0626862,840.0,False
Tocodomán,hamlet,-15.7772061,27.9574861,262.0,False
El Hoyo,neighbourhood,-15.7741812,27.9583517,236.0,False
Lomitos de Correa,neighbourhood,-15.4968307,27.9999837,601.0,False
Tenoya,suburb,-15.4937947,28.114638,221.0,False
Candelaria,hamlet,-15.6819403,28.010354,969.0,False
Cuartería El Uno,hamlet,-15.4034632,27.8623528,35.0,False
Bahía Feliz,hamlet,-15.5196885,27.7818916,8.0,False
Los Corralillos,neighbourhood,-15.4701993,27.8907941,202.0,False
El Cortijo,hamlet,-15.5528781,28.1210021,292.0,False
Barranco del Laurel,hamlet,-15.6073298,28.0694103,814.0,False
El Junquillo,hamlet,-15.60338,28.102916,645.0,False
Montaña Alta,hamlet,-15.6236799,28.0825059,892.0,False
Los Navarros,hamlet,-15.7403068,27.8642906,156.0,False
Juncalillo,neighbourhood,-15.6450078,28.0379699,1160.0,False
Puertito de Los Molinos,hamlet,-14.0634503,28.5435103,8.0,False
Risco Prieto,locality,-15.5834403,28.0111078,1383.0,False
Hoyas del Cavadero,hamlet,-15.6083632,28.0649559,902.0,False
El Salobre,suburb,-15.6185377,27.777835,144.0,False
Lomo Blanco,hamlet,-15.5650562,28.1259917,262.0,False
Puerto Lajas,neighbourhood,-13.8394567,28.5388896,7.0,False
Bascamao,neighbourhood,-15.6285678,28.0928733,781.0,False
La Lechucilla,neighbourhood,-15.5457302,27.9987357,1003.0,False
Barranquillo,hamlet,-15.5711396,28.0574715,886.0,False
Valles de Ortega,neighbourhood,-14.0125937,28.3881792,231.0,False
Las Crucitas,hamlet,-15.6143064,28.0050336,1108.0,False
Casas del Lomo,hamlet,-15.6145177,27.9841196,1077.0,False
El Álamo,neighbourhood,-15.5439268,28.053802,599.0,False
El Calabozo,hamlet,-15.6129673,28.1197704,469.0,False
Valle de los Nueve,neighbourhood,-15.4352572,27.9898264,221.0,False
San Antonio,suburb,-15.40604,28.00845,98.0,False
El Zumacal,hamlet,-15.5663088,28.0792353,753.0,False
Zumacal,neighbourhood,-15.5686592,28.0742069,724.0,False
Monte Lentiscal,suburb,-15.4744486,28.0447469,442.0,False
Troyanas,hamlet,-15.5756855,28.0577449,905.0,False
La Rosilla,locality,-15.7183348,27.8882736,282.0,False
La Bodeguilla,hamlet,-15.5223283,28.0100256,850.0,False
Guayedra,hamlet,-15.707386,28.0823796,70.0,False
La Montaña,hamlet,-15.5584294,27.9250069,705.0,False
San Fernando,suburb,-15.5802006,27.7676264,82.0,False
Palmito,hamlet,-15.5873003,28.1162641,431.0,False
Cruce de Sardina,suburb,-15.437091,27.8560041,83.0,False
Chilegua,locality,-14.1770034,28.2531239,202.0,False
Montaña San Francisco,hamlet,-15.4152727,27.8693591,42.0,False
Lomo de la Herradura,suburb,-15.4316242,27.9964486,216.0,False
Los Hoyos,suburb,-15.4471668,28.0414081,226.0,False
La Solana,hamlet,-15.582191,28.0050748,1166.0,False
Tamaraceite,suburb,-15.4753471,28.1002119,207.0,False
Los Llanos,hamlet,-15.7199806,27.8877368,263.0,False
Los Canarios,hamlet,-15.6850032,27.7699578,70.0,False
Los Castillos,neighbourhood,-15.5367783,28.0867633,545.0,False
Arbejales,neighbourhood,-15.5563563,28.0439601,822.0,False
La Culata,hamlet,-15.5662355,27.9497956,1087.0,False
Camaretas,hamlet,-15.5643931,27.9864532,1308.0,False
Cuevas Caídas,hamlet,-15.5987276,27.9910718,1358.0,False
El Moreto,hamlet,-15.5770142,28.1235026,388.0,False
Cercados de Araña,hamlet,-15.6289508,27.9143605,924.0,False
San José del Álamo,neighbourhood,-15.5113312,28.0769312,518.0,False
Carretería,neighbourhood,-15.5779473,28.1087842,505.0,False
Sardina del Norte,suburb,-15.6930781,28.151807,47.0,False
Mondragón,hamlet,-15.4379824,27.9087381,245.0,False
Playa del Cura,neighbourhood,-15.733977,27.8005989,64.0,False
El Time,neighbourhood,-13.9029943,28.5535129,340.0,False
Casablanca,neighbourhood,-15.5580013,28.128113,244.0,False
Mederos,neighbourhood,-15.7932241,27.9905594,48.0,False
Barranquillo Frío,hamlet,-15.6082892,28.1069564,615.0,False
San Lorenzo,suburb,-15.4760459,28.0757101,226.0,False
El Pinillo,neighbourhood,-15.7778738,27.9771068,108.0,False
Hoya Grande,hamlet,-15.5598569,27.915338,744.0,False
El Pagador,neighbourhood,-15.5712725,28.144185,14.0,False
Cruce de Arinaga,suburb,-15.4289981,27.8753116,73.0,False
Maciot,hamlet,-13.7895988,28.911478,242.0,False
Jerez,neighbourhood,-15.4220042,27.9749993,195.0,False
Valsendero,hamlet,-15.5894771,28.0504349,853.0,False
San Andrés,neighbourhood,-15.556432,28.1455082,17.0,False
San Isidro,suburb,-15.6609188,28.1326413,117.0,False
Las Casitas,hamlet,-14.0591436,28.3065186,191.0,False
Hoya García,hamlet,-15.5740729,27.9324311,981.0,False
Taidía,hamlet,-15.5488471,27.9286523,870.0,False
Los Pasitos,hamlet,-15.7261295,27.8799836,236.0,False
El Tablero,suburb,-15.6048869,27.7708454,105.0,False
Los Rosales,neighbourhood,-15.553724,28.114083,386.0,False
Lance,neighbourhood,-15.5717029,28.1188487,397.0,False
Perera,locality,-15.574562,27.9288182,912.0,False
La Matanza,hamlet,-15.450887,28.0251938,214.0,False
Barranco del Pinar,hamlet,-15.6194261,28.0678852,934.0,False
El Matorral,hamlet,-15.4484452,27.8090428,33.0,False
Lomo del Peñon,hamlet,-15.6012387,28.0758101,741.0,False
Tiscamanita,neighbourhood,-14.0362671,28.351337,247.0,False
Teguitar,hamlet,-13.9881243,28.2742664,74.0,False
Cuatro Puertas,neighbourhood,-15.4213057,27.9582594,260.0,False
El Rincón,hamlet,-15.6138355,28.0080868,1107.0,False
Trujillo,neighbourhood,-15.5787935,28.1186523,420.0,False
Las Goteras,hamlet,-15.4734865,28.0198879,371.0,False
Vargas,neighbourhood,-15.3989826,27.8914906,32.0,False
El Helechal,hamlet,-15.5144657,27.9962315,741.0,False
Cendro,hamlet,-15.4183284,28.0071569,114.0,False
Las Rosas,neighbourhood,-15.4151212,27.890378,53.0,False
El Gallego,hamlet,-15.5483391,28.0292161,890.0,False
La Montañeta,neighbourhood,-15.4467178,28.0558529,324.0,False
San Antón,hamlet,-15.5698772,28.088139,578.0,False
Cruz de Tejeda,hamlet,-15.5997541,28.0066758,1523.0,False
Artejévez,hamlet,-15.7938783,27.9688009,343.0,False
El Molino de Viento,hamlet,-15.7297239,27.8763944,215.0,False
Las Lagunas,hamlet,-15.5401724,27.9029321,614.0,False
Los Lentiscos,hamlet,-15.4774416,28.0497285,413.0,False
Buenlugar,neighbourhood,-15.5615115,28.1174286,353.0,False
El Majuelo,hamlet,-15.6112563,28.0093521,1218.0,False
Urbanización El Platero,hamlet,-15.7242571,27.8028343,43.0,False
La Banda,neighbourhood,-15.4166406,27.9082627,123.0,False
Lomo Quintanilla,hamlet,-15.543941,28.1376516,150.0,False
San Felipe,neighbourhood,-15.5932302,28.1453865,14.0,False
Montaña de las Palmas,neighbourhood,-15.4545377,27.9939863,377.0,False
Gando,hamlet,-15.3897208,27.9461032,23.0,False
Jinámar,suburb,-15.4191651,28.0329047,67.0,False
El Montañón,hamlet,-15.5215335,28.0018692,984.0,False
El Troncón,hamlet,-15.5166361,27.9849213,771.0,False
Los Dragos,hamlet,-15.5690122,28.128449,238.0,False
Almatriche Bajo,suburb,-15.4589584,28.0910798,247.0,False
Urbanización Tierra Dorada,hamlet,-14.2880214,28.0929537,56.0,False
Cabo Verde,neighbourhood,-15.5883856,28.1347557,233.0,False
Marpequeña,suburb,-15.3887756,28.0012881,60.0,False
Marzagán,neighbourhood,-15.4204901,28.0403601,75.0,False
Lo Blanco,neighbourhood,-15.5154529,28.0715314,594.0,False
Huesa Bermeja,hamlet,-15.6644817,27.8909514,613.0,False
El Cercado,hamlet,-15.7453559,27.8412526,77.0,False
Las Arbejas,hamlet,-15.6373941,28.0268502,1320.0,False
La Caldera,neighbourhood,-15.5466845,28.1043272,505.0,False
Lomo del Hospital,hamlet,-15.4469303,27.9100635,291.0,False
La Cruz,neighbourhood,-15.5553059,28.0981542,546.0,False
Pozo Izquierdo,suburb,-15.4243976,27.8253474,21.0,False
El Carrión,neighbourhood,-15.4356575,27.9118148,253.0,False
Los Almácigos,hamlet,-15.7285696,27.9029043,270.0,False
Las Burrillas,hamlet,-15.7461048,27.8480387,109.0,False
Valle de Jinámar,suburb,-15.4051947,28.0259751,54.0,False
Los Portales,suburb,-15.529136,28.0964523,408.0,False
Los Hornos del Rey,hamlet,-15.4361881,28.0328379,145.0,False
Llanos de la Concepción,neighbourhood,-14.0322788,28.4758681,203.0,False
Los Giles,suburb,-15.475367,28.1147031,282.0,False
Cornisa del Suroeste,suburb,-15.6801258,27.7675525,62.0,False
Mondragones,hamlet,-15.6001796,28.1160076,451.0,False
Risco la Candelilla,locality,-15.6138593,27.9476595,1239.0,False
Bañaderos,suburb,-15.5340666,28.1465326,27.0,False
La Florida,locality,-15.4772697,27.8302508,107.0,False
Trapiche,neighbourhood,-15.5372158,28.1352279,184.0,False
Carpinteras,hamlet,-15.5820049,28.0572412,979.0,False
Los Molinos,neighbourhood,-15.8033575,27.9946615,47.0,False
La Cantera,hamlet,-15.4819641,27.9972472,493.0,False
Juan XXIII,neighbourhood,-15.5149789,28.1131823,268.0,False
El Pedregal,hamlet,-15.5095455,27.985085,701.0,False
Cercadillos,hamlet,-15.7675414,27.9845326,101.0,False
Cuarterías de Tabaibales,isolated_dwelling,-15.778564,27.8479669,304.0,False
La Cardonera,neighbourhood,-15.7791165,27.9726433,132.0,False
Aquamarina,hamlet,-15.6921482,27.7769692,35.0,False
Los Tilos,hamlet,-15.594843,28.0945056,485.0,False
La Vistilla,hamlet,-15.7151235,27.8904269,317.0,False
El Vento,hamlet,-15.6709918,27.7748419,40.0,False
Pino Santo Bajo,hamlet,-15.5129402,28.0411451,567.0,False
Canarios I,hamlet,-15.683271,27.7670723,58.0,False
Verdejo,hamlet,-15.6184072,28.0960789,731.0,False
La Gavia,neighbourhood,-15.480848,28.0119285,545.0,False
Las Medianías,suburb,-15.4273885,27.9797254,220.0,False
Cruz del Herrero,hamlet,-15.5604088,28.0222166,1009.0,False
Lomo Gordo,hamlet,-15.6016908,27.7799743,119.0,False
Monagas,hamlet,-15.5710309,28.0658414,761.0,False
Las Vegas,neighbourhood,-15.498302,27.9846654,613.0,False
Juan Gopar,neighbourhood,-14.0583964,28.2771797,111.0,False
Barrial,suburb,-15.6656168,28.1401202,93.0,False
Callejón del Castillo,suburb,-15.4067213,27.9993324,107.0,False
Frontón,hamlet,-15.5845983,28.125353,362.0,False
El Tablero,hamlet,-15.5948558,28.0612529,959.0,False
Las Pellas,hamlet,-15.5593575,28.0870539,687.0,False
Los Llanetes,hamlet,-15.4781268,27.9904042,420.0,False
Tetir,suburb,-13.934474,28.5314578,283.0,False
Las Parcelas,hamlet,-14.0377784,28.5324204,108.0,False
El Zao,hamlet,-15.7478061,27.885616,197.0,False
La Humbridilla,hamlet,-15.7418105,27.8607269,155.0,False
Vallebrón,hamlet,-13.9326331,28.582258,270.0,False
Los Rodeos,hamlet,-15.4641724,27.8159409,58.0,False
Casas de Aguilar,hamlet,-15.6073348,28.1182442,513.0,False
El Caracol,suburb,-15.4032229,27.9892769,102.0,False
Trejo,hamlet,-15.5558485,27.915226,657.0,False
Las Cuevas,hamlet,-15.6515313,28.0286835,1114.0,False
El Hornillo,hamlet,-15.7442728,27.8561566,132.0,False
Berriel,locality,-15.5117061,27.7895947,27.0,False
El Palmital,neighbourhood,-15.5962608,28.1024372,620.0,False
Cruz del Saucillo,hamlet,-15.5526203,27.9710647,1757.0,False
Hoya del Gamonal,hamlet,-15.5566019,27.9794169,1396.0,False
Los Palmitos,hamlet,-15.7460043,27.8522597,137.0,False
La Angostura,hamlet,-15.4879806,28.0480815,377.0,False
La Lechuza,neighbourhood,-15.5534309,28.0038363,1025.0,False
Cueva Grande,hamlet,-15.5695952,27.9890251,1352.0,False
Santidad Baja,suburb,-15.5084936,28.1075703,291.0,False
Tefía,neighbourhood,-13.9911348,28.5269915,196.0,False
Marfu,neighbourhood,-15.410725,27.9294043,119.0,False
Peña María,locality,-16.542848,28.0376003,1.0,True
El Lance,locality,-16.3067059,28.5353414,838.0,False
El Caidero,locality,-16.3222172,28.5281272,590.0,False
Las Cuadras de Don Benito,locality,-16.3021183,28.5365616,855.0,False
Parque El Lagar,square,-17.9547923,28.7110886,675.0,False
Santa Lucía de Tirajana,village,-15.5405202,27.9115471,703.0,False
Los Rodeos,suburb,-16.335251,28.4762195,669.0,False
Unnamed settlement,square,-17.932609,28.7057995,1011.0,False
El Viso,hamlet,-16.4884689,28.1714353,440.0,False
PLAZA DE LA CRUZ,square,-17.7749107,28.8086529,271.0,False
Casas de la Luz,isolated_dwelling,-16.4589128,28.1618986,194.0,False
Teguedite,hamlet,-16.4926625,28.167011,430.0,False
Chozas Viejas,locality,-16.5740702,28.2180873,2119.0,False
Los Riscos,locality,-16.5635427,28.2099637,1838.0,False
Valverde,town,-17.9151468,27.809685,580.0,False
Unnamed settlement,square,-15.6015924,27.9656961,1583.0,False
Unnamed settlement,square,-13.4956068,28.9992604,23.0,False
Plazoleta del Vesubio,square,-13.6577228,28.9239592,39.0,False
Plaza Santo Domingo,square,-15.4471991,27.9073491,298.0,False
La Plaza de La Alameda,square,-15.7817443,27.9854421,71.0,False
Unnamed settlement,square,-15.7234269,27.8837733,265.0,False
Unnamed settlement,square,-17.7562233,28.612952,8.0,False
Pozo de las Calcosas,hamlet,-17.9468685,27.8399401,16.0,False
Las Calcosas,hamlet,-17.9473592,27.8388563,90.0,False
Las Casas,hamlet,-17.9756928,27.7128267,842.0,False
Las Rosas,hamlet,-17.9540081,27.764174,1023.0,False
La Cuesta,hamlet,-17.9449371,27.7636661,903.0,False
El Chijo,hamlet,-18.0444919,27.750639,248.0,False
Unnamed settlement,square,-16.5498064,28.1112359,387.0,False
Unnamed settlement,square,-16.2654252,28.4586617,92.0,False
Unnamed settlement,square,-16.2700753,28.4604253,121.0,False
El Guincho,suburb,-16.6149176,28.0443962,114.0,False
Urbanización Jardín del Sol,neighbourhood,-16.4232538,28.4868256,377.0,False
Urbanización la Concha,neighbourhood,-13.5830567,28.9558011,18.0,False
Urbanización Playa del Cable,neighbourhood,-13.5722464,28.9578923,21.0,False
